,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/core/security.py:17:18:17:34""]] should not be used.","/app/core/security.py","17","18","17","34"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/core/security.py:19:18:19:34""]] should not be used.","/app/core/security.py","19","18","19","34"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/core/security.py:37:67:37:83""]] should not be used.","/app/core/security.py","37","67","37","83"
