,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///06 - Gerenciamento de pacotes e boas práticas/desafio/desafio_v1.py:174:22:174:38""]] should not be used.","/06 - Gerenciamento de pacotes e boas práticas/desafio/desafio_v1.py","174","22","174","38"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///05 - Manipulação de arquivos/desafio/desafio_v1.py:170:25:170:41""]] should not be used.","/05 - Manipulação de arquivos/desafio/desafio_v1.py","170","25","170","41"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///05 - Manipulação de arquivos/desafio/desafio_v1.py:180:22:180:38""]] should not be used.","/05 - Manipulação de arquivos/desafio/desafio_v1.py","180","22","180","38"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///05 - Manipulação de arquivos/desafio/desafio_v2.py:173:25:173:41""]] should not be used.","/05 - Manipulação de arquivos/desafio/desafio_v2.py","173","25","173","41"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///05 - Manipulação de arquivos/desafio/desafio_v2.py:183:22:183:38""]] should not be used.","/05 - Manipulação de arquivos/desafio/desafio_v2.py","183","22","183","38"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///05 - Manipulação de arquivos/desafio/desafio_v2.py:236:21:236:37""]] should not be used.","/05 - Manipulação de arquivos/desafio/desafio_v2.py","236","21","236","37"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///04 - Data e hora/desafio/desafio_v2.py:168:25:168:41""]] should not be used.","/04 - Data e hora/desafio/desafio_v2.py","168","25","168","41"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///04 - Data e hora/desafio/desafio_v2.py:181:22:181:38""]] should not be used.","/04 - Data e hora/desafio/desafio_v2.py","181","22","181","38"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///06 - Gerenciamento de pacotes e boas práticas/desafio/desafio_v2.py:174:22:174:38""]] should not be used.","/06 - Gerenciamento de pacotes e boas práticas/desafio/desafio_v2.py","174","22","174","38"
