repoName,title,url,lockReason,labels
alvarobartt/investpy,economic_calendar - wrong UTC time shift,https://github.com/alvarobartt/investpy/issues/552,,[]
feast-dev/feast,Retire/update the datetime.utcnow() function,https://github.com/feast-dev/feast/issues/4240,,"['kind/bug', 'priority/p2']"
rpy2/rpy2,date column in tibble not converted to datetime/date column in pd.DataFrame via rpy2py,https://github.com/rpy2/rpy2/issues/758,,['bug']
rpy2/rpy2,Importing rpy2.robjects.pandas2ri resets python local timezone to UTC,https://github.com/rpy2/rpy2/issues/778,,['bug']
rpy2/rpy2,"Update documentation to explain how to specify that Pandas data frame date/time columns contain UTC dates, not local timezone dates",https://github.com/rpy2/rpy2/issues/878,,['bug']
whoosh-community/whoosh,<type 'exceptions.AttributeError'>: 'DATETIME' object has no attribute 'numtype',https://github.com/whoosh-community/whoosh/issues/359,,"['bug', 'major', 'Indexing']"
CedricFR/dataenforce,Can not interpret np.datetime types,https://github.com/CedricFR/dataenforce/issues/11,,['bug']
abe-winter/automigrate,datetime type doesn't parse correctly,https://github.com/abe-winter/automigrate/issues/15,,['bug']
Bears-R-Us/arkouda,`Datetime.floor` not handling `NaT` values properly,https://github.com/Bears-R-Us/arkouda/issues/2634,,"['bug', 'User Reported']"
influxdata/influxdb-client-python,Replace deprecated call to `datetime.utcfromtimestamp`,https://github.com/influxdata/influxdb-client-python/issues/603,,['bug']
ottowayi/pycomm3,[BUG] - get_plc_time does not account for timezones when converting to datetime,https://github.com/ottowayi/pycomm3/issues/276,,['bug']
GhostManager/Ghostwriter,Error generating the document Invalid date string (12 Déc 2022) passed into 'format_datetime()' filter,https://github.com/GhostManager/Ghostwriter/issues/282,,"['bug', 'stale']"
streamlit/streamlit,"st.altair_chart shows blank axis and chart when provided a datetime domain ",https://github.com/streamlit/streamlit/issues/5733,,"['type:bug', 'type:regression', 'status:confirmed', 'priority:P3', 'feature:st.altair_chart']"
AIStream-Peelout/flow-forecast,Fix datetime,https://github.com/AIStream-Peelout/flow-forecast/issues/227,,"['bug', 'good first issue']"
AIStream-Peelout/flow-forecast,Datetime support hours,https://github.com/AIStream-Peelout/flow-forecast/issues/317,,['bug']
scikit-hep/awkward,Promote Python datetime and timedelta objects to relevant types in broadcasting,https://github.com/scikit-hep/awkward/issues/3109,,['bug']
custom-components/nordpool,Daylight saving time,https://github.com/custom-components/nordpool/issues/129,,['bug']
danielgtaylor/python-betterproto,datetime support in .from_dict(),https://github.com/danielgtaylor/python-betterproto/issues/33,,"['bug', 'good first issue', 'small', 'low priority']"
danielfernau/unifi-protect-video-downloader,Recording output file name can have wrong time zone,https://github.com/danielfernau/unifi-protect-video-downloader/issues/305,,['bug']
PostHog/posthog,hover modal on trend insights shows UTC for date buckets despite respecting project timezone settings in underlying data,https://github.com/PostHog/posthog/issues/16616,,"['bug', 'team/product-analytics', 'feature/insights']"
python-restx/flask-restx,@api.expect decorator does not validate DateTime fields,https://github.com/python-restx/flask-restx/issues/344,,['bug']
openapi-generators/openapi-python-client,"Union[Unset, datetime.date] is not allowed in header",https://github.com/openapi-generators/openapi-python-client/issues/881,,['🐞bug']
bridgecrewio/AirIAM,🐛 Bug Report: AttributeError: type object 'datetime.datetime' has no attribute 'fromisoformat',https://github.com/bridgecrewio/AirIAM/issues/121,,['bug']
sdv-dev/SDMetrics,Datetime columns set to Object pandas dtype breaks LSTMDetection,https://github.com/sdv-dev/SDMetrics/issues/584,,"['bug', 'data:sequential']"
sdv-dev/SDMetrics,Semantic error in transforming datetime columns using HyperTransformer,https://github.com/sdv-dev/SDMetrics/issues/299,,"['bug', 'new']"
bradbase/xlcalculator,function DATE returns a datetime but should return a number (serial),https://github.com/bradbase/xlcalculator/issues/26,,['bug']
bradbase/xlcalculator,Function TODAY returns a datetime but should return a serial number of date.,https://github.com/bradbase/xlcalculator/issues/25,,['bug']
voxel51/fiftyone,[BUG] Sample import from_dict does not work with exported datetime fields,https://github.com/voxel51/fiftyone/issues/2899,,['bug']
art049/odmantic,Cannot support motor time zone problem,https://github.com/art049/odmantic/issues/311,,['bug']
art049/odmantic,Datetime not updating and not updating frequently,https://github.com/art049/odmantic/issues/420,,['bug']
art049/odmantic,Can't store datetime.timedelta,https://github.com/art049/odmantic/issues/120,,['bug']
art049/odmantic,Model.update not detecting datetime change in FastAPI,https://github.com/art049/odmantic/issues/265,,['bug']
GoogleCloudPlatform/professional-services-data-validator,Oracle DATE/BigQuery DATETIME primary key row validations fail,https://github.com/GoogleCloudPlatform/professional-services-data-validator/issues/1153,,"['type: bug', 'priority: p3']"
