repoName,title,url,lockReason,labels
thombashi/DateTimeRange,Support daylight saving in range,https://github.com/thombashi/DateTimeRange/issues/49,,['bug']
thombashi/DateTimeRange,"Substraction from `end_datetime` with negative `relativedelta(days=-3, weeks=-2, ... )` ?",https://github.com/thombashi/DateTimeRange/issues/44,,['bug']
agronholm/apscheduler,Infinite loop in CalendarIntervalTrigger with UTC timezone,https://github.com/agronholm/apscheduler/issues/897,,['bug']
agronholm/apscheduler,"PytzUsageWarning: The localize method is no longer necessary, as this time zone supports the fold attribute (PEP 495). For more details on migrating to a PEP 495-compliant implementation, see https://pytz-deprecation-shim.readthedocs.io/en/latest/migration.html   return tzinfo.localize(dt)",https://github.com/agronholm/apscheduler/issues/718,,['bug']
agronholm/apscheduler,AttributeError: 'datetime.datetime' object has no attribute 'timestamp',https://github.com/agronholm/apscheduler/issues/666,,['bug']
agronholm/apscheduler,UTC offset ignored when creating datetimes from strings,https://github.com/agronholm/apscheduler/issues/271,,['bug']
agronholm/apscheduler,Daylight Saving clock - Timezone issue (any except of UTC),https://github.com/agronholm/apscheduler/issues/87,,"['bug', 'scheduler', 'critical']"
agronholm/apscheduler,Bug in handling dst transition,https://github.com/agronholm/apscheduler/issues/115,,"['bug', 'major', 'trigger: cron']"
agronholm/apscheduler,convert_to_datetime() requires seconds to be set,https://github.com/agronholm/apscheduler/issues/90,,"['bug', 'trigger: interval', 'trivial']"
agronholm/apscheduler,input unicode in convert_to_datetime (from util.py),https://github.com/agronholm/apscheduler/issues/19,,"['bug', 'minor', 'trigger: interval']"
agronholm/apscheduler,Unexpected behavior of interval triggered jobs with schedulers using timezone=UTC,https://github.com/agronholm/apscheduler/issues/70,,"['bug', 'minor']"
ecederstrand/exchangelib,"Canot handle ""tzone://Microsoft/Utc"" timezone ID format",https://github.com/ecederstrand/exchangelib/issues/255,,['bug']
PyCQA/flake8-bugbear,Proposed check: prefer `datetime.now(timezone.utc)` over `datetime.utcnow()`,https://github.com/PyCQA/flake8-bugbear/issues/198,,[]
oduwsdl/ipwb,WARCs with datetime before year 1900 cause error in indexer,https://github.com/oduwsdl/ipwb/issues/603,,"['bug', 'External project dependence', 'ipwb indexer']"
oduwsdl/ipwb,TimeGate does not respond correctly to malformed datetimes,https://github.com/oduwsdl/ipwb/issues/579,,"['bug', 'Memento 🕣', 'ipwb replay']"
oduwsdl/ipwb,Datetime locales are not supported on Windows,https://github.com/oduwsdl/ipwb/issues/332,,['bug']
oduwsdl/ipwb,"Non 14-digit datetime reports ""at None"" in 404 HTML body",https://github.com/oduwsdl/ipwb/issues/286,,"['bug', 'ipwb replay']"
sanic-org/sanic,Datetime issue with Python 3.11 (with fix),https://github.com/sanic-org/sanic/issues/2694,,['bug']
icloud-photos-downloader/icloud_photos_downloader,Time Zone not works.,https://github.com/icloud-photos-downloader/icloud_photos_downloader/issues/714,,['bug']
electricitymaps/electricitymaps-contrib,Add check to test_parser that timestamps are datetime,https://github.com/electricitymaps/electricitymaps-contrib/issues/2437,,['bug 🐞']
electricitymaps/electricitymaps-contrib,CL-SIC parser returns wrong datetime,https://github.com/electricitymaps/electricitymaps-contrib/issues/1168,,['parser']
electricitymaps/electricitymaps-contrib,CA_AB datetime should read last updatetime instead of using now(),https://github.com/electricitymaps/electricitymaps-contrib/issues/795,,"['bug 🐞', 'parser']"
electricitymaps/electricitymaps-contrib,[FEEDER] Datetime is missing for PL parser,https://github.com/electricitymaps/electricitymaps-contrib/issues/93,,['bug 🐞']
bugy/script-server,Incorrect start_datetime of scheduled jobs in json file,https://github.com/bugy/script-server/issues/610,,"['question', 'resolved']"
instaloader/instaloader,ValueError from datetime formatting,https://github.com/instaloader/instaloader/issues/1814,,"['bug', 'stale']"
instaloader/instaloader,post-filter datetime - Filter evaluation failed,https://github.com/instaloader/instaloader/issues/1379,,['bug']
instaloader/instaloader,%z in datetime style formatting options doesn't return offset,https://github.com/instaloader/instaloader/issues/1305,,"['bug', 'good first issue']"
instaloader/instaloader,Feature Request: Store local files with UTC time in file names,https://github.com/instaloader/instaloader/issues/69,,['bug']
sdispater/pendulum,"parse 'Z' timezone designator in iso8601 strings as Timezone('UTC'), not Timezone('+00:00')",https://github.com/sdispater/pendulum/issues/441,,['bug']
sdispater/pendulum,"Parsing partial time with ""exact=True"" returns a DateTime instead of Time",https://github.com/sdispater/pendulum/issues/211,,"['bug', 'parsing']"
sdispater/pendulum,Wrong result when adding a Period if a DST transition occurs,https://github.com/sdispater/pendulum/issues/125,,['bug']
nithinmurali/pygsheets,datetime format converting to scientific notation,https://github.com/nithinmurali/pygsheets/issues/260,,['bug']
snowflakedb/snowflake-connector-python,SNOW-986951: Python 3.12 - DeprecationWarning: datetime.datetime.utcfromtimestamp() is deprecated and scheduled for removal in a future version.,https://github.com/snowflakedb/snowflake-connector-python/issues/1824,,"['bug', 'triaged']"
snowflakedb/snowflake-connector-python,SNOW-139082: Extreme datetimes get mangled from Snowflake to pandas,https://github.com/snowflakedb/snowflake-connector-python/issues/277,,['wontfix']
snowflakedb/snowflake-connector-python,SNOW-540987: String serialization of Python datetime instances breaks comparisons,https://github.com/snowflakedb/snowflake-connector-python/issues/1056,,"['bug', 'needs triage', 'Stale']"
peeringdb/peeringdb,Sync uses local time rather than UTC which causes problems with people West of UTC,https://github.com/peeringdb/peeringdb/issues/721,,['bug']
Yubico/yubikey-manager,`ykman piv generate-certificate` uses local time as if it is UTC time,https://github.com/Yubico/yubikey-manager/issues/267,,"['bug', 'piv']"
AppDaemon/appdaemon,Reschedule on daylight saving time change?,https://github.com/AppDaemon/appdaemon/issues/952,,['bug']
AppDaemon/appdaemon,Docs for run_at say it needs a datetime.time object for start but code requires a datetime.datetime object,https://github.com/AppDaemon/appdaemon/issues/1504,,['bug']
ThreatResponse/aws_ir,gather_host with api=True errors with Object of type 'datetime' is not JSON serializable,https://github.com/ThreatResponse/aws_ir/issues/50,,"['bug', 'in_progress']"
freach/udatetime,Mismatch in behavior between C and PyPy version when converting datetime to string,https://github.com/freach/udatetime/issues/14,,['bug']
celery/django-celery-beat,django setting TIME_ZONE fight with CELERY_TIMEZONE,https://github.com/celery/django-celery-beat/issues/227,,['bug']
kayak/fireant,Setting a datetime interval broken for highcharts,https://github.com/kayak/fireant/issues/44,,['bug']
InstaPy/InstaPy,set_automated_followed_pool error 'datetime.datetime' object has no attribute 'timestamp',https://github.com/InstaPy/InstaPy/issues/1495,,['wontfix']
lk-geimfari/mimesis,Datetime.datetime throws TypeError: 'Datetime' object is not callable,https://github.com/lk-geimfari/mimesis/issues/1139,,['bug']
jupyter-server/jupyter_server,datetime.datetime.utcnow() and datetime.datetime.utcfromtimestamp() are deprecated in Python 3.12,https://github.com/jupyter-server/jupyter_server/issues/1296,,['bug']
jupyter-server/jupyter_server,[2.0.1] serverapp.py: TypeError: '>' not supported between instances of 'str' and 'datetime.datetime',https://github.com/jupyter-server/jupyter_server/issues/1135,,['bug']
localstack/localstack,"bug: lambda requestContext.requestTime is a Datetime object, should be a string",https://github.com/localstack/localstack/issues/4898,,"['type: bug', 'status: triage needed', 'good first issue', 'aws:lambda']"
saulpw/visidata,TypeError when Excel column names are datetimes,https://github.com/saulpw/visidata/issues/921,,['bug']
kubernetes-client/python,TypeError: Object of type 'datetime' is not JSON serializable,https://github.com/kubernetes-client/python/issues/2089,,"['kind/bug', 'lifecycle/rotten']"
Cloud-CV/EvalAI,RuntimeWarning: DateTimeField received a naive datetime,https://github.com/Cloud-CV/EvalAI/issues/1277,,"['bug', 'easy_to_fix', 'backend']"
MasterScrat/Chatistics,"ValueError: time data 'Tuesday, 21 November 2017 at 08:05 UTC+05:30' does not match format '%A, %B %d, %Y at %H:%M%p' (search)",https://github.com/MasterScrat/Chatistics/issues/17,,['bug']
sissaschool/xmlschema,dateTime with microseconds problem,https://github.com/sissaschool/xmlschema/issues/15,,"['bug', 'enhancement']"
OCA/queue,"Create, Enqueue and Started Datetime Mismatch ",https://github.com/OCA/queue/issues/411,,"['bug', 'stale']"
facebook/prophet,"TypeError: data type ""datetime"" not understood pandas==0.18.1",https://github.com/facebook/prophet/issues/256,,['bug']
althonos/InstaLooter,'-T requires argument' when I attempt to use username and datetime template,https://github.com/althonos/InstaLooter/issues/69,,['fixed']
althonos/InstaLooter,[Bug] Including {datetime} in template on Windows results in OSError,https://github.com/althonos/InstaLooter/issues/22,,['fixed']
aiidateam/aiida-core,Create archive the dst folder check need to happen before the dump and compress start,https://github.com/aiidateam/aiida-core/issues/6167,,"['type/bug', 'good first issue']"
aiidateam/aiida-core,REST API: Querying for datetime excepts,https://github.com/aiidateam/aiida-core/issues/4957,,"['type/bug', 'topic/rest-api']"
aiidateam/aiida-core,`QueryBuilder` does not support `datetime.date` types,https://github.com/aiidateam/aiida-core/issues/3794,,"['type/bug', 'topic/query-builder', 'priority/nice-to-have']"
aiidateam/aiida-core,Django QueryBuilder fails with datetime attribute,https://github.com/aiidateam/aiida-core/issues/363,,"['type/bug', 'topic/query-builder']"
TheHive-Project/TheHive4py,"Add support to datetime for ""date"" CustomFields",https://github.com/TheHive-Project/TheHive4py/issues/138,,['category:bug']
PUNCH-Cyber/YaraGuardian,Datetime query filters,https://github.com/PUNCH-Cyber/YaraGuardian/issues/48,,['bug']
glutanimate/review-heatmap,(very likely an Anki issue) Problems after moving between time zones,https://github.com/glutanimate/review-heatmap/issues/5,,"['bug', 'help wanted']"
snipsco/snips-nlu,datetime not recognized,https://github.com/snipsco/snips-nlu/issues/865,,['bug']
snipsco/snips-nlu,Question mark returned as part of a datetime slot,https://github.com/snipsco/snips-nlu/issues/255,,['bug']
googleapis/python-bigquery-pandas,tests.system.test_to_gbq: test_dataframe_round_trip_with_table_schema[load_parquet-issue365-extreme-datetimes] failed,https://github.com/googleapis/python-bigquery-pandas/issues/660,,"['type: bug', 'priority: p2', 'flakybot: issue', 'flakybot: flaky', 'api: bigquery']"
googleapis/python-bigquery-pandas,tests.system.test_read_gbq: test_default_dtypes[issue365-extreme-datetimes-True] failed,https://github.com/googleapis/python-bigquery-pandas/issues/623,,"['type: bug', 'priority: p1', 'flakybot: issue', 'flakybot: flaky', 'api: bigquery']"
googleapis/python-bigquery-pandas,tests.system.test_read_gbq: test_default_dtypes[issue365-extreme-datetimes-False] failed,https://github.com/googleapis/python-bigquery-pandas/issues/624,,"['type: bug', 'priority: p1', 'flakybot: issue', 'flakybot: flaky', 'api: bigquery']"
googleapis/python-bigquery-pandas,tests.system.test_to_gbq: test_dataframe_round_trip_with_table_schema[load_csv-issue365-extreme-datetimes] failed,https://github.com/googleapis/python-bigquery-pandas/issues/626,,"['type: bug', 'priority: p1', 'flakybot: issue', 'flakybot: flaky', 'api: bigquery']"
googleapis/python-bigquery-pandas,tests.system.test_to_gbq: test_dataframe_round_trip_with_table_schema[load_parquet-issue365-extreme-datetimes] failed,https://github.com/googleapis/python-bigquery-pandas/issues/625,,"['type: bug', 'priority: p1', 'flakybot: issue', 'flakybot: flaky', 'api: bigquery']"
oasis-open/cti-python-stix2,Forgot variable assignment in format_datetime(),https://github.com/oasis-open/cti-python-stix2/issues/15,,['bug']
CartoDB/cartoframes,out of bounds datetime,https://github.com/CartoDB/cartoframes/issues/66,,['bug']
dogoncouch/logdissect,Reversed UTC date conversion,https://github.com/dogoncouch/logdissect/issues/31,,['bug']
inventree/InvenTree,"RuntimeWarning ""[...]*.updated received naive datetime [...]""",https://github.com/inventree/InvenTree/issues/5223,,"['bug', 'question', 'inactive']"
home-assistant/supervisor,Supervisor Can't initialize the time zone correctly,https://github.com/home-assistant/supervisor/issues/2747,,['bug']
has2k1/plotnine,Errors with tz_aware datetime,https://github.com/has2k1/plotnine/issues/687,,['upstream-bug']
has2k1/plotnine,Datetime columns cause KeyError trying to access row 0,https://github.com/has2k1/plotnine/issues/677,,"['Duplicate', 'upstream-bug']"
has2k1/plotnine,use geom_segment when scale x is datetime,https://github.com/has2k1/plotnine/issues/88,,['bug']
has2k1/plotnine,geom_vline doesn't work with datetimes in x-axis,https://github.com/has2k1/plotnine/issues/97,,['bug']
has2k1/plotnine,error plotting time series: 'datetime.timedelta' object has no attribute 'log10',https://github.com/has2k1/plotnine/issues/77,,"['upstream-bug', 'critical-bug']"
bendichter/brokenaxes,Datetime axis format fixed to %Y-%m-%d,https://github.com/bendichter/brokenaxes/issues/71,,[]
freqtrade/freqtrade,Different timezones for current_time and trade.open_date_utc in adjust_trade_position,https://github.com/freqtrade/freqtrade/issues/8635,,['Wont fix / Not a bug']
freqtrade/freqtrade,wrong starting datetime for download-data,https://github.com/freqtrade/freqtrade/issues/3022,,['Data download']
pydantic/pydantic,"Input should be a valid datetime, invalid timezone sign",https://github.com/pydantic/pydantic/issues/9430,,"['bug V2', 'pending']"
pydantic/pydantic,Pydantic TzInfo(UTC) != datetime.UTC,https://github.com/pydantic/pydantic/issues/8683,,"['help wanted', 'bug V2']"
pydantic/pydantic,Datetime parsed with YYYY-MM-DD format includes UTC tzinfo,https://github.com/pydantic/pydantic/issues/8859,,"['duplicate', 'bug V2']"
pydantic/pydantic,Parsing of float as datetime changes depending on the deprecation warnings handling setting,https://github.com/pydantic/pydantic/issues/9018,,"['bug V2', 'pending']"
pydantic/pydantic,datetime dumping to json flips sign of timezone,https://github.com/pydantic/pydantic/issues/8964,,"['bug V2', 'pending']"
pydantic/pydantic,Date string coerced to datetime infers timezone,https://github.com/pydantic/pydantic/issues/8762,,['bug V2']
pydantic/pydantic,datetime field with different coercion in Pydantic v2,https://github.com/pydantic/pydantic/issues/6518,,"['unconfirmed', 'bug V2']"
pydantic/pydantic,Unable to parse Zulu datetimes using standard library,https://github.com/pydantic/pydantic/issues/6028,,['bug V2']
pydantic/pydantic,Weird markdown list rendering in usage/types/datetime doc,https://github.com/pydantic/pydantic/issues/7351,,"['unconfirmed', 'bug V2']"
pydantic/pydantic,TzInfo type doesn't provide proper dst,https://github.com/pydantic/pydantic/issues/6735,,['bug V2']
pydantic/pydantic,Coercion from datetime at midnight to date is incompatible with JSON schema,https://github.com/pydantic/pydantic/issues/7065,,['bug V2']
pydantic/pydantic,Models with `datetime.date` field throw RecursionError on definition with `Field`,https://github.com/pydantic/pydantic/issues/7309,,"['unconfirmed', 'bug V2']"
pydantic/pydantic,Parsing datetime string to datetime object failed,https://github.com/pydantic/pydantic/issues/6537,,"['unconfirmed', 'bug V2']"
pydantic/pydantic,"Specifying a model_validator(mode=""after"") on a BaseModel subclass breaks datetime.date serialization/validation in strict-mode",https://github.com/pydantic/pydantic/issues/7468,,['bug V2']
pydantic/pydantic,Pydantic V2 doesn't handle datetimes with nanoseconds,https://github.com/pydantic/pydantic/issues/6512,,"['unconfirmed', 'bug V2']"
pydantic/pydantic,TzInfo: Unable to compare to UTC,https://github.com/pydantic/pydantic/issues/6690,,"['unconfirmed', 'bug V2']"
pydantic/pydantic,Json serialization of datetime microseconds lacks the trailing digit when it's 0,https://github.com/pydantic/pydantic/issues/6999,,"['unconfirmed', 'bug V2']"
pydantic/pydantic,incorrect datetime parsing result,https://github.com/pydantic/pydantic/issues/1185,,['bug V1']
pydantic/pydantic,"NaiveDatetime reports ""Input should not have timezone info"" event though it is the same as the base datetime type",https://github.com/pydantic/pydantic/issues/6214,,"['unconfirmed', 'bug V2']"
pydantic/pydantic,datetime validation is less strict than the documentation suggests,https://github.com/pydantic/pydantic/issues/1573,,"['bug V1', 'documentation']"
pydantic/pydantic,naive datetimes exported to json not valid with generate json schema,https://github.com/pydantic/pydantic/issues/2460,,['bug V1']
pydantic/pydantic,Model creation fails if a default value uses a subclass of datetime,https://github.com/pydantic/pydantic/issues/5236,,['bug V1']
pydantic/pydantic,Date field doesn't support all datetime format when it should,https://github.com/pydantic/pydantic/issues/4702,,"['bug V1', 'unconfirmed']"
pydantic/pydantic,"Infinite loop in parse_datetime when parsing str value ""infinite""",https://github.com/pydantic/pydantic/issues/3590,,['bug V1']
pydantic/pydantic,datetime fields are validating boolean values,https://github.com/pydantic/pydantic/issues/3154,,['bug V1']
pydantic/pydantic,"Misrendered nested lists in 'Field Types' > 'Datetime Types' docs ",https://github.com/pydantic/pydantic/issues/2455,,['bug V1']
pydantic/pydantic,"Valid datetime ""2019-12-23T24:10:11.115310Z"" cannot be parsed?",https://github.com/pydantic/pydantic/issues/2256,,['bug V1']
pydantic/pydantic,datetime parsing should not be affected by local tz,https://github.com/pydantic/pydantic/issues/266,,['bug V1']
ansible/awx,Datetime advanced search- datetime format requirement restrictive,https://github.com/ansible/awx/issues/11469,,"['type:bug', 'component:ui']"
ansible/awx,Adding time zone information to all Docker containers leads to AssertionError: database connection isn't set to UTC,https://github.com/ansible/awx/issues/3345,,"['type:bug', 'component:installer']"
ansible/awx,End Date & Time in Schedule is incorrectly inserted as UTC,https://github.com/ansible/awx/issues/710,,"['type:bug', 'component:api', 'component:ui']"
jazzband/djangorestframework-simplejwt," DeprecationWarning: datetime.datetime.utcnow() is deprecated",https://github.com/jazzband/djangorestframework-simplejwt/issues/756,,['bug']
Netflix/repokid,TypeError: can't compare offset-naive and offset-aware datetimes,https://github.com/Netflix/repokid/issues/284,,['bug']
Azure/aztk,Remove the warning about datetime,https://github.com/Azure/aztk/issues/174,,['bug']
heavyai/pymapd,"TypeError: Invalid datetime unit in metadata string ""[ns, UTC]"" while inserting records into Timestamp column",https://github.com/heavyai/pymapd/issues/253,,['bug']
hi-primus/optimus,Profiler fails when datetime or numeric types are detected,https://github.com/hi-primus/optimus/issues/641,,['bug']
danielhrisca/asammdf,MDF.concatenate returns mdf with enforced UTC start_time,https://github.com/danielhrisca/asammdf/issues/155,,['bug']
gjcarneiro/yacron,wrong task start time(due to UTC),https://github.com/gjcarneiro/yacron/issues/17,,[]
danimtb/dasshio,"DateTime problem again ",https://github.com/danimtb/dasshio/issues/79,,['bug']
jamsix/ib-edavki,Convert datetime to CE(S)T timezone,https://github.com/jamsix/ib-edavki/issues/38,,['bug']
horovod/horovod,"How to convert ""ts"" field in timeline trace file to standard datetime?",https://github.com/horovod/horovod/issues/1472,,"['question', 'wontfix']"
arxiv-vanity/arxiv-vanity,Lots of naive datetime warnings,https://github.com/arxiv-vanity/arxiv-vanity/issues/68,,['bug']
gtalarico/pyairtable,to_airtable_value() might not be correct for date and datetime values,https://github.com/gtalarico/pyairtable/issues/304,,['bug']
nucypher/nucypher,Consider specifying `--release-period` in the deploy CLI as a datetime string,https://github.com/nucypher/nucypher/issues/2194,,"['wontfix', 'CLI', 'ux design']"
nucypher/nucypher,"ISO8601 datetime format has a variable length, we expect constant length",https://github.com/nucypher/nucypher/issues/906,,['Bug :bug:']
adbar/htmldate,OverflowError in parse_datetime_as_naive,https://github.com/adbar/htmldate/issues/25,,['bug']
great-expectations/great_expectations,Splitting data asset using _split_on_converted_datetime() method fails for MSSQL and any other SQL dialect not implementing strftime(),https://github.com/great-expectations/great_expectations/issues/2768,,"['bug', 'stale', 'community', 'core-engineering-queue']"
great-expectations/great_expectations,SQLAlchemyDataset expect_column_values_to_be_between bug with Datetime,https://github.com/great-expectations/great_expectations/issues/2610,,"['community', 'devrel']"
great-expectations/great_expectations,Generating docs for datetimes leads to an unexpected type expectation,https://github.com/great-expectations/great_expectations/issues/562,,['wontfix']
alteryx/featuretools,"Deprecation warnings: `is_categorical_dtype` and  `infer_datetime_format` ",https://github.com/alteryx/featuretools/issues/2640,,['bug']
python-openapi/openapi-core,Consider moving to isodate.parse_datetime as date time string unmarsaller,https://github.com/python-openapi/openapi-core/issues/235,,"['kind/bug/confirmed', 'area/unmarshalling']"
pangeo-data/climpred,`rm_poly` breaks when using datetime/cftime,https://github.com/pangeo-data/climpred/issues/210,,['bug']
babybuddy/babybuddy,DateTime fields don't load the current values or fail to validate in some languages,https://github.com/babybuddy/babybuddy/issues/498,,"['bug', 'i18n/L10n']"
babybuddy/babybuddy,Pumping graph entries do not line up with totals (time zone issue?),https://github.com/babybuddy/babybuddy/issues/523,,['bug']
babybuddy/babybuddy,"""Time since"" using Django time zone and not user time zone",https://github.com/babybuddy/babybuddy/issues/178,,"['bug', 'good first issue']"
babybuddy/babybuddy,v1.8 shorter timestamps using UTC time,https://github.com/babybuddy/babybuddy/issues/274,,"['bug', 'i18n/L10n']"
modmail-dev/Modmail,"[BUG dev version]: When timed close is used, bot tries to compare a timezone-aware (discord.utils.utcnow) datetime with a timezone-naive (parsedatetime.Calendar.nlp) datetime causing a failure.",https://github.com/modmail-dev/Modmail/issues/3183,,['maybe: bug']
google/upvote_py2,datetime bug in events.html?,https://github.com/google/upvote_py2/issues/19,,[]
funilrys/PyFunceble,BUG: Object of type datetime is not JSON serializable,https://github.com/funilrys/PyFunceble/issues/360,,['bug']
Azure/azure-kusto-python,Converting some datetime values (without fraction of a second part) produces null values,https://github.com/Azure/azure-kusto-python/issues/514,,['bug']
mozilla/frost,Unserialize datetime strings properly,https://github.com/mozilla/frost/issues/109,,"['bug', 'aws']"
rucio/rucio,Add chunking for delete_replicas dst_replica_condition,https://github.com/rucio/rucio/issues/2266,,"['bug', 'Core & Internals']"
satellogic/orbit-predictor,Import datetime as dt broke code,https://github.com/satellogic/orbit-predictor/issues/52,,['bug']
proplot-dev/proplot,Support enabling the footage of script location and datetime,https://github.com/proplot-dev/proplot/issues/207,,['wontfix']
proplot-dev/proplot,can not draw barplot with x datetime axis.,https://github.com/proplot-dev/proplot/issues/130,,['bug']
betodealmeida/shillelagh,"Couldn't parse date string 'datetime.date(2022, 3, 25)' with SQLAlchemy",https://github.com/betodealmeida/shillelagh/issues/193,,['bug']
microsoft/botbuilder-python,[PORT] fix outputformat property on DateTime input,https://github.com/microsoft/botbuilder-python/issues/1226,,[]
static-frame/static-frame,Frame.from_sql converts datetime index columns to object when index_depth is nonzero,https://github.com/static-frame/static-frame/issues/326,,['bug']
sdv-dev/RDT,The datetime transformers don't give me back the same `dtype` sometimes,https://github.com/sdv-dev/RDT/issues/657,,['bug']
sdv-dev/RDT,Numerical & datetime transformers crash if the entire column is `null`,https://github.com/sdv-dev/RDT/issues/637,,['bug']
sdv-dev/RDT,Datetime reverse transform crashes if `datetime_format` is specified,https://github.com/sdv-dev/RDT/issues/438,,['bug']
sdv-dev/RDT,Correct datetime format is not recovered on `reverse_transform`,https://github.com/sdv-dev/RDT/issues/437,,['bug']
sdv-dev/RDT,"Boolean, Datetime and LabelEncodingTransformer transformers fail with 2D ndarray",https://github.com/sdv-dev/RDT/issues/160,,['bug']
nbuchwitz/check_pve,Error thrown by python: type object 'datetime.datetime' has no attribute 'UTC',https://github.com/nbuchwitz/check_pve/issues/57,,"['bug', 'legacy-python']"
pyodide/pyodide,`OverflowError` using `datetime.fromtimestamp` with a large negative number,https://github.com/pyodide/pyodide/issues/2841,,['bug']
optuna/optuna,Code assumes `datetime.now` is monotonic,https://github.com/optuna/optuna/issues/4460,,"['bug', 'stale']"
optuna/optuna,Some tests assume that `datetime.now` is monotonic,https://github.com/optuna/optuna/issues/4455,,"['bug', 'stale']"
optuna/optuna,Time zone problems,https://github.com/optuna/optuna/issues/2502,,"['bug', 'stale']"
shakedzy/dython,Datetime is not supported in associations method,https://github.com/shakedzy/dython/issues/76,,['bug']
ethereum/trinity,Metrics are reported with local timezone. Should use UTC,https://github.com/ethereum/trinity/issues/2017,,"['type: bug', 'comp:metrics']"
geopython/pygeoapi,PostgreSQL provider does not support datetime,https://github.com/geopython/pygeoapi/issues/1622,,['bug']
geopython/pygeoapi,datetime parameter not queryable,https://github.com/geopython/pygeoapi/issues/869,,"['bug', 'stale']"
geopython/pygeoapi,datetime parameter not working,https://github.com/geopython/pygeoapi/issues/316,,"['bug', 'in progress', 'stale']"
geopython/pygeoapi,"select_properties (and sortby, datetime_, skip_geometry) parameter in Postgresql provider is ignored",https://github.com/geopython/pygeoapi/issues/758,,"['bug', 'stale']"
geopython/pygeoapi,datetime parsing expect to receive datetime.datetime instance but sometimes it get datetime.date,https://github.com/geopython/pygeoapi/issues/659,,['bug']
geopython/pygeoapi,validate_datetime doesn't use a default datetime,https://github.com/geopython/pygeoapi/issues/569,,['bug']
geopython/pygeoapi,collection item queries with datetime fail if dataset does not have temporal support,https://github.com/geopython/pygeoapi/issues/252,,['bug']
bimmerconnected/bimmer_connected,parse_datetime reports error on missing lastFetched field,https://github.com/bimmerconnected/bimmer_connected/issues/610,,['bug :bug:']
tortoise/tortoise-orm,Datetime field bug,https://github.com/tortoise/tortoise-orm/issues/144,,['Waiting for feedback']
tortoise/tortoise-orm,Filtering by datetime in SQLite,https://github.com/tortoise/tortoise-orm/issues/130,,['bug']
rotki/rotki,Editing a Ledger action does not populate datetime,https://github.com/rotki/rotki/issues/2120,,"['bug', 'frontend']"
zeroSteiner/rule-engine,debug_repl: Error when trying to parse datetime string,https://github.com/zeroSteiner/rule-engine/issues/66,,['bug']
zeroSteiner/rule-engine,TypeError: can't compare offset-naive and offset-aware datetimes,https://github.com/zeroSteiner/rule-engine/issues/22,,['bug']
PaloAltoNetworks/iron-skillet,"Panhandler reports failed check for time zone, with ""Etc/UTC""",https://github.com/PaloAltoNetworks/iron-skillet/issues/136,,['bug']
xirixiz/homeassistant-afvalwijzer,"FR change attr date of _next sensors in datetime ",https://github.com/xirixiz/homeassistant-afvalwijzer/issues/116,,"['bug', 'enhancement', 'question']"
dagster-io/dagster,"ValueError: ZoneInfo keys may not be absolute paths, got: /UTC",https://github.com/dagster-io/dagster/issues/21193,,['type: bug']
dagster-io/dagster,Invalid time zone specified: Etc/Unknown,https://github.com/dagster-io/dagster/issues/17623,,['type: bug']
dagster-io/dagster,[dagster-pandas] PandasColumn.datetime_column(...) is timezone incompatible,https://github.com/dagster-io/dagster/issues/3365,,"['type: bug', 'type: good first issue', 'integration: pandas']"
dagster-io/dagster,"dagit's ""Latest runs"" and ""Runs"" page showing time as UTC+11, instead of local time (EST) (ver 0.10.1)",https://github.com/dagster-io/dagster/issues/3604,,['type: bug']
yaronzz/Tidal-Media-Downloader,[BUG] 'datetime' is not defined,https://github.com/yaronzz/Tidal-Media-Downloader/issues/718,,['bug']
lidatong/dataclasses-json,Datetime without time zone is loaded wrongly [bug],https://github.com/lidatong/dataclasses-json/issues/193,,[]
lidatong/dataclasses-json,Serializing datetime error,https://github.com/lidatong/dataclasses-json/issues/108,,['bug']
ParadoxAlarmInterface/pai,"TypeError: int() argument must be a string, a bytes-like object or a number, not 'datetime.datetime'",https://github.com/ParadoxAlarmInterface/pai/issues/290,,"['bug', 'to be confirmed']"
xcube-dev/xcube,"Spurious ""can't determine whether the indexer has a time zone"" warnings",https://github.com/xcube-dev/xcube/issues/803,,['bug']
insightindustry/validator-collection,validators.datetime() does not handle ISO-8601 compliant offsets correctly,https://github.com/insightindustry/validator-collection/issues/21,,['bug']
sdv-dev/SDV,`TypeError` when datetime column is all null (Cannot cast DatetimeArray to dtype float64),https://github.com/sdv-dev/SDV/issues/1466,,"['bug', 'resolution:resolved']"
sdv-dev/SDV,Datetime format is sometimes detected as null,https://github.com/sdv-dev/SDV/issues/1588,,['bug']
sdv-dev/SDV,Columns consisting of only Nones are being detected as datetime,https://github.com/sdv-dev/SDV/issues/1589,,['bug']
sdv-dev/SDV,Inequality fails with None and datetime,https://github.com/sdv-dev/SDV/issues/1471,,['bug']
sdv-dev/SDV,"If my datetime is represented as an integer, all the synthetic values are from 1970",https://github.com/sdv-dev/SDV/issues/1477,,"['bug', 'resolution:resolved']"
sdv-dev/SDV,"Some datetime formats cause `InvalidDataError`, even if the datetime matches the format",https://github.com/sdv-dev/SDV/issues/1136,,['bug']
sdv-dev/SDV,Cannot apply `Inequality` constraint on `datetime` columns with missing values,https://github.com/sdv-dev/SDV/issues/1121,,"['bug', 'feature:constraints', 'resolution:resolved']"
